Dchg/Chg Cycle,BC,Vact,Discharge Current,Charge Current,Chg/Dchg Cycle,Ah,Tavg
2,35,3.03,40.023,0.02,10,4.380202778,35.44043884
2,35,3.04,40.011,0.01,10,4.402431111,35.43814506
2,35,3.03,40.059,0.01,10,4.424686111,35.43936425
2,35,3.04,39.991,0.01,10,4.446903333,35.45912666
2,35,3.03,40.073,0.01,10,4.469166111,35.45250434
2,35,3.04,40.009,0.02,10,4.491393333,35.46166153
2,35,3.03,40.062,0.02,10,4.524778333,35.46644975
2,35,3.03,40.007,0.02,10,4.547004444,35.46244279
2,35,3.04,40.046,0.01,10,4.569252222,35.47400475
2,35,3.04,40.02,0.01,10,4.591485556,35.47856788
2,35,3.03,40.02,0.01,10,4.613718889,35.47901612
2,35,3.03,40.011,0.01,10,4.635947222,35.48108521
2,35,3.03,40.03,0.01,10,4.658186111,35.48476258
2,35,3.03,40,0.01,10,4.680408333,35.4909214
2,35,3.03,40.039,0.01,10,4.702652222,35.4999176
2,35,3.03,40.014,0.01,10,4.724882222,35.49788971
2,35,3.03,40.05,0.01,10,4.747132222,35.50468256
2,35,3.03,39.984,0.01,10,4.780452222,35.50385399
2,35,3.03,40.032,0.01,10,4.802692222,35.50529326
2,35,3.03,39.965,0.01,10,4.824895,35.51477166
2,35,3.03,40.002,0.02,10,4.847118333,35.51485634
2,35,3.03,40.018,0.01,10,4.869350556,35.51437836
2,35,3.03,40.004,0.02,10,4.891575,35.51254045
2,35,3.03,39.984,0.01,10,4.913788333,35.52033081
2,35,3.03,40.064,0.01,10,4.936046111,35.52824249
2,35,3.03,39.977,0.02,10,4.958255556,35.53118018
2,35,3.03,40.027,0.01,10,4.980492778,35.53059502
2,35,3.03,40.023,0.01,10,5.013845278,35.53837852
2,35,3.03,40.036,0.01,10,5.0360875,35.54226379
2,35,3.03,40.023,0.02,10,5.0583225,35.54889984
2,35,3.03,40.014,0.02,10,5.0805525,35.54465064
2,35,3.03,39.991,0.02,10,5.102769722,35.54920692
2,35,3.03,40.027,0.01,10,5.125006944,35.5473938
2,35,3.03,39.988,0.01,10,5.1472225,35.55376511
2,35,3.03,40.039,0.02,10,5.169466389,35.56270294
2,35,3.03,40.039,0.01,10,5.191710278,35.56320533
2,35,3.03,40.039,0.01,10,5.213954167,35.56973992
2,35,3.02,40.016,0.02,10,5.236185278,35.56632004
2,35,3.02,40.016,0.01,10,5.269531944,35.57229117
2,35,3.03,39.984,0.01,10,5.291745278,35.57776031
2,35,3.02,40.039,0.01,10,5.313989167,35.56730005
2,35,3.02,40.03,0.01,10,5.336228056,35.5764351
2,35,3.03,40.007,0.01,10,5.358454167,35.58365632
2,35,3.02,39.984,0.01,10,5.3806675,35.58399009
2,35,3.03,40.075,0.02,10,5.402931389,35.58966673
2,35,3.02,40.03,0.01,10,5.425170278,35.59158631
2,35,3.02,40.02,0.01,10,5.447403611,35.58558807
2,35,3.02,40.011,0.01,10,5.469631944,35.59181709
2,35,3.02,40.039,0.01,10,5.491875833,35.59277763
2,35,3.02,39.975,0.01,10,5.525188333,35.60204582
2,35,3.02,40.016,0.01,10,5.558535,35.59879837
2,35,3.02,39.993,0.02,10,5.580753333,35.60716133
2,35,3.02,40.057,0,10,5.603007222,35.60402908
2,35,3.02,40.027,0.01,10,5.625244444,35.60663491
2,35,3.02,40.041,0.01,10,5.647489444,35.61412392
2,35,3.02,40.007,0.02,10,5.669715556,35.61570665
2,35,3.02,40.002,0.01,10,5.691938889,35.60905914
2,35,3.02,40.048,0.01,10,5.714187778,35.62222633
2,35,3.02,39.993,0.02,10,5.747515278,35.62748986
2,35,3.02,40.034,0.01,10,5.769756389,35.62553635
2,35,3.02,40.041,0.01,10,5.792001389,35.62862511
2,35,3.02,39.998,0.01,10,5.8142225,35.63261987
2,35,3.02,40.03,0.02,10,5.836461389,35.63106078
2,35,3.02,40,0.01,10,5.858683611,35.6398655
2,35,3.02,40.041,0,10,5.880928611,35.63985976
2,35,3.02,40.023,0.02,10,5.903163611,35.64435652
2,35,3.02,40.075,0.01,10,5.9254275,35.64526023
2,35,3.02,40.043,0.02,10,5.947673611,35.65151747
2,35,3.02,40,0.01,10,5.969895833,35.65474663
2,35,3.02,40.011,0.02,10,5.992124167,35.65177155
2,35,3.02,40.057,0.01,10,6.025505,35.65534667
2,35,3.01,40.02,0.02,10,6.047738333,35.65560645
2,35,3.02,40.016,0.01,10,6.069969444,35.65093878
2,35,3.02,40.02,0.01,10,6.092202778,35.66091005
2,35,3.02,40.009,0.01,10,6.11443,35.65924949
2,35,3.01,40.011,0.01,10,6.136658333,35.65837441
2,35,3.01,40.018,0.02,10,6.158890556,35.66366423
2,35,3.02,39.995,0.01,10,6.18111,35.66769486
2,35,3.01,40.018,0.01,10,6.203342222,35.66680219
2,35,3.01,40.02,0.01,10,6.225575556,35.66443214
2,35,3.01,40.018,0.02,10,6.247807778,35.66668473
2,35,3.01,40.014,0.01,10,6.281152778,35.66792221
2,35,3.01,40.023,0,10,6.303387778,35.66179733
2,35,3.01,40.02,0.02,10,6.325621111,35.66920434
2,35,3.01,40.014,0.01,10,6.347851111,35.6710209
2,35,3.01,39.979,0.01,10,6.370061667,35.670306
2,35,3.01,40.064,0.01,10,6.392319444,35.66772918
2,35,3.01,39.986,0.02,10,6.414533889,35.6791626
2,35,3.01,40.014,0.02,10,6.436763889,35.6675972
2,35,3.01,40.007,0.02,10,6.45899,35.67168733
2,35,3.01,40.014,0.01,10,6.48122,35.67162285
2,35,3.01,40.002,0.01,10,6.503443333,35.68284072
2,35,3.01,39.998,0.01,10,6.536775,35.67428589
2,35,3.01,40.014,0.02,10,6.559005,35.68556022
2,35,3.01,40.071,0.01,10,6.581266667,35.67993547
2,35,3.01,40.062,0.02,10,6.603523333,35.68728714
2,35,3.01,40.014,0.01,10,6.625753333,35.68425712
2,35,3.01,40.062,0.02,10,6.64801,35.68691748
2,35,3.01,40.02,0.02,10,6.670243333,35.68253478
2,35,3.01,40.025,0.01,10,6.692479444,35.68438109
2,35,3.01,40.018,0.01,10,6.714711667,35.68164444
2,35,3.01,40.007,0.02,10,6.748050833,35.68688889
2,35,3.01,40.014,0.02,10,6.770280833,35.69018822
2,35,3.01,40.011,0.01,10,6.792509167,35.68866157
2,35,3.01,40.014,0.01,10,6.814739167,35.68709831
2,35,3.01,39.959,0.01,10,6.836938611,35.68656998
2,35,3.01,40.023,0.01,10,6.859173611,35.68844757
2,35,3.01,39.977,0.02,10,6.881383056,35.69061012
2,35,3.01,40.02,0.02,10,6.903616389,35.68994218
2,35,3.01,40.014,0.01,10,6.925846389,35.69522438
2,35,3,40.025,0.02,10,6.9480825,35.69275358
2,35,3,39.981,0.01,10,6.970294167,35.68949052
2,35,3,40.041,0.02,10,7.003661667,35.69976197
2,35,3,40.002,0.01,10,7.025885,35.69377747
2,35,3,40.071,0.01,10,7.048146667,35.69156647
2,35,3,39.993,0.01,10,7.070365,35.69571419
2,35,3,40.004,0.01,10,7.092589444,35.6945408
2,35,3,39.968,0.01,10,7.114793889,35.69632875
2,35,3,40.023,0.01,10,7.137028889,35.69801447
2,35,3,40.004,0.01,10,7.159253333,35.69926682
2,35,3,40.004,0.01,10,7.181477778,35.69781115
2,35,3,39.965,0.02,10,7.203680556,35.7052208
2,35,3,40.066,0.01,10,7.225939444,35.70477182
2,35,3,40.023,0.02,10,7.248174444,35.70254516
2,35,3,40.004,0.01,10,7.281511111,35.70176237
2,35,3,39.965,0.01,10,7.303713889,35.7094288
2,35,3,40.027,0.01,10,7.325951111,35.7138401
2,35,3,40.004,0.01,10,7.348175556,35.71364709
2,35,3,40.016,0.01,10,7.370406667,35.70816308
2,35,3,40.025,0.01,10,7.392642778,35.71939697
2,35,3,40.014,0.01,10,7.414872778,35.70542031
2,35,3,39.97,0.01,10,7.437078333,35.70795135
2,35,3,40.027,0.02,10,7.459315556,35.71506576
2,35,3,40.085,0.02,10,7.492719722,35.71043207
2,35,3,40.057,0.02,10,7.514973611,35.7093689
2,35,3,40.016,0.01,10,7.537204722,35.71813737
2,35,3,40.057,0.01,10,7.559458611,35.71099357
2,35,3,40.057,0.01,10,7.5817125,35.71253242
2,35,3,40.036,0.02,10,7.603954722,35.70777741
2,35,3,39.979,0.02,10,7.626165278,35.70958061
2,35,3,40.011,0.02,10,7.648393611,35.70732231
2,35,3,40.016,0.01,10,7.670624722,35.70587158
2,35,3,40.023,0.01,10,7.692859722,35.71006583
2,35,3,40.014,0.01,10,7.715089722,35.70619696
2,35,3,40.023,0.01,10,7.737324722,35.70276603
2,35,3,40.034,0.02,10,7.770686389,35.70332984
2,35,3,40.057,0.01,10,7.792940278,35.70881424
2,35,3,40.057,0.02,10,7.815194167,35.7094433
2,35,3,40.016,0.01,10,7.837425278,35.70991401
2,35,3,39.975,0.01,10,7.859633611,35.70822678
2,35,3,40.057,0.01,10,7.8818875,35.7117752
2,35,3,39.993,0.01,10,7.904105833,35.70789184
2,35,3,40.027,0.01,10,7.926343056,35.70653763
2,35,3,40.023,0.01,10,7.948578056,35.70835914
2,35,3,40.018,0.02,10,7.970810278,35.70900384
2,35,3,40.023,0.02,10,7.993045278,35.71079292
2,35,3,40.016,0.01,10,8.026391944,35.71173211
2,35,3,40.05,0.01,10,8.048641944,35.70643005
2,35,3,40.064,0.02,10,8.070899722,35.7104641
2,35,3,40.03,0.02,10,8.093138611,35.71735345
2,35,2.99,40.041,0.01,10,8.115383611,35.70613823
2,35,3,40.025,0.02,10,8.137619722,35.70991136
2,35,2.99,40.004,0.02,10,8.159844167,35.7117878
2,35,2.99,40.032,0.02,10,8.182084167,35.70935745
2,35,2.99,40.066,0.01,10,8.204343056,35.70838584
2,35,2.99,40.027,0.02,10,8.226580278,35.7116207
2,35,2.99,40.007,0.02,10,8.2710325,35.71466141
2,35,2.99,40.064,0.01,10,8.293290278,35.71327516
2,35,2.99,40.062,0.01,10,8.315546944,35.71623077
2,35,2.99,39.979,0,10,8.3377575,35.71408158
2,35,2.99,40.007,0.01,10,8.359983611,35.71074103
2,35,2.99,39.995,0.02,10,8.382203056,35.7154461
2,35,2.99,40.043,0.02,10,8.404449167,35.70438955
2,35,2.99,40.069,0.02,10,8.426709722,35.7123745
2,35,2.99,40.071,0.01,10,8.448971389,35.713348
2,35,2.99,40.039,0.01,10,8.471215278,35.70747107
2,35,2.99,40.05,0.01,10,8.504590278,35.71489944
2,35,2.99,40.025,0.01,10,8.526826389,35.71281508
2,35,2.99,40.004,0.01,10,8.549050833,35.71557501
2,35,2.99,40.036,0.01,10,8.571293056,35.71931229
2,35,2.99,40.009,0.02,10,8.593520278,35.71580391
2,35,2.99,39.986,0.01,10,8.615734722,35.71520576
2,35,2.99,40.064,0.01,10,8.6379925,35.72168044
2,35,2.99,40.03,0.01,10,8.671350833,35.71854439
2,35,2.99,40.053,0.01,10,8.6936025,35.72185325
2,35,2.99,40.048,0.02,10,8.715851389,35.72485122
2,35,2.98,39.986,0.01,10,8.738065833,35.72119561
2,35,2.98,40.025,0.02,10,8.760301944,35.72237893
2,35,2.98,39.988,0.01,10,8.7825175,35.72316629
2,35,2.98,40.025,0.01,10,8.804753611,35.73099786
2,35,2.98,40.027,0.01,10,8.826990833,35.72254295
2,35,2.98,40.011,0.02,10,8.860333333,35.72611922
2,35,2.98,40.027,0.01,10,8.882570556,35.72993124
2,35,2.98,40.048,0.01,10,8.904819444,35.73147392
2,35,2.98,39.995,0.01,10,8.927038889,35.73467444
2,35,2.98,40.027,0.01,10,8.949276111,35.72889481
2,35,2.97,40.02,0.01,10,8.971509444,35.72504196
2,35,2.97,40.05,0.01,10,8.993759444,35.72777444
2,35,2.97,40.002,0.01,10,9.015982778,35.72988013
2,35,2.97,39.998,0.02,10,9.038203889,35.72596551
2,35,2.93,39.988,0.02,10,9.060419444,35.72540931
2,35,2.93,40.016,0.02,10,9.082650556,35.7241169
2,35,2.93,40.016,0.02,10,9.115997222,35.73103715
2,35,2.93,40.064,0.01,10,9.138255,35.72455444
2,35,2.93,39.998,0,10,9.160476111,35.72980919
2,35,2.93,40.066,0.01,10,9.182735,35.72769547
2,35,2.93,40.007,0.02,10,9.204961111,35.72520332
2,35,2.92,40.069,0.02,10,9.227221667,35.72610665
2,35,2.92,39.995,0.01,10,9.249441111,35.72793198
2,35,2.93,40,0.01,10,9.271663333,35.74242631
2,35,2.92,40.009,0.02,10,9.293890556,35.72888107
2,35,2.92,39.965,0.02,10,9.316093333,35.729348
2,35,2.92,40.027,0.02,10,9.338330556,35.73000336
2,35,2.92,40.066,0.01,10,9.371718889,35.73542824
2,35,2.92,40.023,0.02,10,9.393953889,35.73619346
2,35,2.92,40.066,0.02,10,9.416212778,35.7418499
2,35,2.92,40.032,0.02,10,9.438452778,35.73801728
2,35,2.92,40.039,0.01,10,9.460696667,35.73300819
2,35,2.92,40.059,0.02,10,9.482951667,35.73612175
2,35,2.92,40.018,0.02,10,9.505183889,35.73738287
2,35,2.92,39.995,0.01,10,9.527403333,35.74424552
2,35,2.92,39.981,0.02,10,9.549615,35.73723412
2,35,2.92,40.025,0.01,10,9.582969167,35.74279898
2,35,2.92,40.082,0.01,10,9.605236944,35.74912262
2,35,2.92,40.009,0.02,10,9.627464167,35.74630965
2,35,2.91,40.036,0.01,10,9.649706389,35.75084838
2,35,2.91,40.02,0.02,10,9.671939722,35.75015184
2,35,2.91,40.014,0.02,10,9.694169722,35.75080605
2,35,2.91,40.046,0.01,10,9.7164175,35.75507241
2,35,2.91,40.02,0.02,10,9.738650833,35.75747682
2,35,2.91,40,0.02,10,9.760873056,35.75640334
2,35,2.91,40.016,0.01,10,9.783104167,35.75752375
2,35,2.91,40.018,0.02,10,9.805336389,35.76067735
2,35,2.92,40.064,0.02,10,9.838723056,35.76168784
2,35,2.91,40.041,0.02,10,9.860968056,35.76258506
2,35,2.92,39.968,0.01,10,9.8831725,35.76295356
2,35,2.92,40.043,0.02,10,9.905418611,35.76917342
2,35,2.92,40.071,0.02,10,9.927680278,35.76567917
2,35,2.92,39.995,0.01,10,9.949899722,35.77287367
2,35,2.92,40.018,0.01,10,9.972131944,35.7652378
2,35,2.92,39.991,0.01,10,9.994349167,35.76963005
2,35,2.92,40.002,0.01,10,10.0165725,35.77142907
2,35,2.92,40.007,0.02,10,10.03879861,35.7789711
2,35,2.92,40.036,0.02,10,10.07216194,35.77498131
2,35,2.92,39.977,0.01,10,10.09437139,35.78439333
2,35,2.92,39.984,0.02,10,10.11658472,35.77810478
2,35,2.92,40.014,0.02,10,10.13881472,35.77911033
2,35,2.92,40.002,0.02,10,10.16103806,35.79279251
2,35,2.92,39.995,0.02,10,10.1832575,35.7900135
2,35,2.92,39.991,0.02,10,10.20547472,35.79638748
2,35,2.92,40.004,0.02,10,10.22769917,35.79603958
2,35,2.92,39.988,0.01,10,10.24991472,35.79249496
2,35,2.92,39.991,0.01,10,10.27213194,35.80410653
2,35,2.92,39.984,0.02,10,10.29434528,35.80001258
2,35,2.92,39.998,0.02,10,10.32767694,35.80870897
2,35,2.91,39.949,0.02,10,10.34987083,35.8033333
2,35,2.91,40.004,0.01,10,10.37209528,35.8026966
2,35,2.91,40.025,0.01,10,10.39433139,35.80591202
2,35,2.91,40.03,0.01,10,10.41657028,35.81024323
2,35,2.91,40.002,0.01,10,10.43879361,35.81052552
2,35,2.91,40.05,0.02,10,10.46104361,35.81830177
2,35,2.91,39.981,0.01,10,10.48325528,35.81358376
2,35,2.91,40.007,0.01,10,10.50548139,35.8253666
2,35,2.9,40.02,0.01,10,10.52771472,35.82582625
2,35,2.9,40.055,0.02,10,10.5499675,35.82429809
2,35,2.9,39.984,0.02,10,10.5832875,35.83275376
2,35,2.9,40.05,0.01,10,10.6055375,35.83315926
2,35,2.9,40.034,0.02,10,10.62777861,35.84498443
2,35,2.9,40.027,0.02,10,10.65001583,35.83803979
2,35,2.9,39.991,0.01,10,10.67223306,35.84527397
2,35,2.9,40.018,0.02,10,10.69446528,35.83799819
2,35,2.9,39.981,0.02,10,10.72778278,35.84824142
2,35,2.9,40.027,0.02,10,10.75002,35.85247078
2,35,2.9,40.025,0.01,10,10.77225611,35.85701028
2,35,2.9,40.034,0.01,10,10.80561778,35.86107636
2,35,2.9,40.018,0.01,10,10.82785,35.86535644
2,35,2.9,40.014,0.02,10,10.85008,35.86636085
2,35,2.89,39.981,0.02,10,10.87229167,35.87333831
2,35,2.89,40.055,0.02,10,10.89454444,35.87579499
2,35,2.89,40.011,0.01,10,10.91677278,35.87880097
2,35,2.89,40.007,0.01,10,10.93899889,35.88370055
2,35,2.9,40.03,0.02,10,10.96123778,35.89371796
2,35,2.9,40.059,0.01,10,10.98349278,35.89926375
2,35,2.9,40.027,0.01,10,11.00573,35.90099754
2,35,2.9,40.039,0.01,10,11.02797389,35.900663
2,35,2.91,40.011,0.02,10,11.05020222,35.901762
2,35,2.91,40.069,0.02,10,11.07246278,35.90811347
2,35,2.91,39.995,0.02,10,11.10579194,35.90308189
2,35,2.91,40.018,0.02,10,11.12802417,35.91201477
2,35,2.91,39.988,0.02,10,11.15023972,35.91098516
2,35,2.91,40.016,0.02,10,11.17247083,35.91800117
2,35,2.9,40.014,0.01,10,11.19470083,35.92974396
2,35,2.9,40.023,0.02,10,11.21693583,35.92476387
2,35,2.9,40.023,0.01,10,11.23917083,35.92930221
2,35,2.9,40.023,0.01,10,11.26140583,35.93038369
2,35,2.9,40.027,0.01,10,11.28364306,35.93835145
2,35,2.9,40.046,0.01,10,11.30589083,35.94365272
2,35,2.9,40.025,0.02,10,11.339245,35.94524002
2,35,2.89,40.011,0.02,10,11.36147333,35.94796488
2,35,2.89,40.039,0.01,10,11.38371722,35.95416222
2,35,2.89,40.062,0.02,10,11.40597389,35.94903449
2,35,2.9,40.057,0.01,10,11.42822778,35.95732003
2,35,2.91,39.956,0.02,10,11.45042556,35.95755959
2,35,2.91,40.011,0.02,10,11.47265389,35.95950965
2,35,2.9,39.972,0.01,10,11.49486056,35.96135521
2,35,2.9,40.062,0.01,10,11.51711722,35.96727297
2,35,2.9,40.011,0.01,10,11.53934556,35.96877289
2,35,2.9,40.059,0.02,10,11.56160056,35.97600746
2,35,2.89,40.039,0.02,10,11.59496639,35.9841484
2,35,2.89,40.05,0.01,10,11.61721639,35.99388773
2,35,2.89,40.004,0.01,10,11.63944083,35.99185067
2,35,2.89,40.025,0.02,10,11.66167694,36.00016404
2,35,2.89,40.059,0.02,10,11.68393194,36.00270081
2,35,2.9,40.027,0.02,10,11.70616917,36.00641403
2,35,2.91,40.011,0.01,10,11.7283975,36.00403975
2,35,2.9,40.009,0.01,10,11.75062472,36.01415827
2,35,2.9,39.995,0.01,10,11.77284417,36.01744347
2,35,2.9,40.03,0.01,10,11.79508306,36.02461966
2,35,2.9,40.053,0.02,10,11.82846056,36.0226284
2,35,2.9,40.002,0.02,10,11.85068389,36.02932091
2,35,2.9,39.984,0.01,10,11.87289722,36.02901306
2,35,2.9,39.993,0.01,10,11.89511556,36.04021455
2,35,2.9,39.977,0.02,10,11.917325,36.0394184
2,35,2.9,40.004,0.01,10,11.93954944,36.0414055
2,35,2.9,39.993,0.02,10,11.96176778,36.04272615
2,35,2.89,40.027,0.02,10,11.984005,36.05642434
2,35,2.89,40,0.01,10,12.00622722,36.05518531
2,35,2.89,40.073,0.01,10,12.02849,36.06923294
2,35,2.9,39.963,0.02,10,12.05069167,36.05956726
2,35,2.89,39.993,0.01,10,12.08401917,36.06411132
2,35,2.89,39.972,0.02,10,12.10622583,36.06919325
2,35,2.89,40.027,0.02,10,12.12846306,36.0722252
2,35,2.89,39.965,0.02,10,12.15066583,36.07487335
2,35,2.89,40.034,0.01,10,12.17290694,36.08568154
2,35,2.89,39.988,0.02,10,12.1951225,36.08997765
2,35,2.89,40.009,0.02,10,12.21734972,36.09570464
2,35,2.89,39.981,0.02,10,12.23956139,36.09734458
2,35,2.89,40.027,0.01,10,12.26179861,36.09888534
2,35,2.89,40.036,0.01,10,12.28404083,36.10576516
2,35,2.89,40.059,0.01,10,12.30629583,36.10802612
2,35,2.89,40.014,0.02,10,12.33964083,36.11580125
2,35,2.89,40.059,0.01,10,12.36189583,36.11732751
2,35,2.9,39.998,0.02,10,12.38411694,36.12287178
2,35,2.91,40.039,0.01,10,12.40636083,36.12942427
2,35,2.91,40.02,0.02,10,12.42859417,36.12793234
2,35,2.91,40.041,0.02,10,12.45083917,36.13727189
2,35,2.91,40.027,0.02,10,12.47307639,36.14445078
2,35,2.89,40.071,0.01,10,12.49533806,36.13908653
2,35,2.88,40.023,0.02,10,12.51757306,36.14870148
2,35,2.89,40.025,0.01,10,12.53980917,36.15386963
2,35,2.89,39.986,0.02,10,12.57313083,36.1553978
2,35,2.89,40.025,0.02,10,12.59536694,36.15865936
2,35,2.89,39.993,0.01,10,12.61758528,36.16117935
2,35,2.89,40.032,0.01,10,12.63982528,36.16693306
2,35,2.89,40.023,0.01,10,12.66206028,36.17466316
2,35,2.89,40.05,0.01,10,12.68431028,36.17476961
2,35,2.89,40.011,0.02,10,12.70653861,36.1789486
2,35,2.89,40.014,0.01,10,12.72876861,36.18214874
2,35,2.89,39.972,0.01,10,12.75097528,36.18614577
2,35,2.89,40.069,0.01,10,12.77323583,36.19264451
2,35,2.89,39.968,0.02,10,12.8065425,36.20089072
2,35,2.89,40.011,0.01,10,12.82877083,36.19871292
2,35,2.89,39.984,0.01,10,12.85098417,36.20261193
2,35,2.89,40.039,0.02,10,12.87322806,36.21408233
2,35,2.89,40.101,0.02,10,12.89550639,36.21073648
2,35,2.89,40.041,0.01,10,12.91775139,36.21385957
2,35,2.88,40.034,0.01,10,12.9399925,36.21485482
2,35,2.88,40.066,0.01,10,12.96225139,36.22541237
2,35,2.88,40.016,0.01,10,12.9844825,36.23132286
2,35,2.88,39.963,0.01,10,13.00668417,36.22965812
2,35,2.88,40.082,0.01,10,13.02895194,36.22971229
2,35,2.88,39.972,0.02,10,13.05115861,36.23958284
2,35,2.88,40.036,0.02,10,13.09564306,36.23869095
2,35,2.88,40.007,0.01,10,13.11786917,36.25439416
2,35,2.88,40.041,0.02,10,13.14011417,36.25758897
2,35,2.88,39.975,0.02,10,13.1623225,36.26068611
2,35,2.89,40.059,0.02,10,13.1845775,36.26578027
2,35,2.89,39.97,0.01,10,13.20678306,36.263945
2,35,2.89,40.032,0.01,10,13.22902306,36.27247887
2,35,2.88,39.975,0.02,10,13.25123139,36.27732812
2,35,2.89,40.023,0.01,10,13.27346639,36.28061829
2,35,2.89,40,0.02,10,13.30679972,36.28746261
2,35,2.89,40.05,0.01,10,13.32904972,36.28837205
2,35,2.89,40.02,0.01,10,13.35128306,36.29732666
2,35,2.89,40,0.02,10,13.37350528,36.30649873
2,35,2.89,39.998,0.02,10,13.39572639,36.3091816
2,35,2.89,40.009,0.01,10,13.41795361,36.31092226
2,35,2.89,39.977,0.01,10,13.44016306,36.31520653
2,35,2.89,40.066,0.02,10,13.46242194,36.31801795
2,35,2.89,40.004,0.02,10,13.48464639,36.32286607
2,35,2.89,40.046,0.02,10,13.50689417,36.33211823
2,35,2.9,40.011,0.02,10,13.5291225,36.33399772
2,35,2.89,40.025,0.02,10,13.56247667,36.33713035
2,35,2.89,40,0.01,10,13.58469889,36.34229278
2,35,2.89,39.995,0.02,10,13.60691833,36.34636728
2,35,2.89,40.02,0.01,10,13.62915167,36.34157524
2,35,2.89,40.059,0.02,10,13.65140667,36.36001777
2,35,2.89,40.025,0.01,10,13.67364278,36.35712433
2,35,2.9,40.023,0.01,10,13.69587778,36.36246109
2,35,2.9,40.009,0.01,10,13.718105,36.37254868
2,35,2.9,40.057,0.01,10,13.74035889,36.37139892
2,35,2.9,40.018,0.02,10,13.76259111,36.37833977
2,35,2.9,40.039,0.02,10,13.784835,36.38234824
2,35,2.9,39.97,0.01,10,13.81814333,36.3876465
2,35,2.9,40.039,0.01,10,13.84038722,36.39684715
2,35,2.9,39.975,0.01,10,13.86259556,36.39950866
2,35,2.89,40.048,0.01,10,13.88484444,36.40033608
2,35,2.9,40.032,0.01,10,13.90708444,36.40758055
2,35,2.89,40.02,0.01,10,13.92931778,36.41176302
2,35,2.9,39.984,0,10,13.95153111,36.42132111
2,35,2.9,40.023,0.02,10,13.97376611,36.42182084
2,35,2.9,39.991,0.01,10,13.99598333,36.42281266
2,35,2.9,40.059,0.01,10,14.01823833,36.42956505
2,35,2.9,39.977,0.01,10,14.04044778,36.43488084
2,35,2.89,40.055,0.02,10,14.07382694,36.43373222
2,35,2.9,40.004,0.01,10,14.09605139,36.44767837
2,35,2.89,40,0.01,10,14.11827361,36.45474395
2,35,2.89,39.988,0.01,10,14.14048917,36.4559124
2,35,2.89,40.053,0.01,10,14.16274083,36.46340905
2,35,2.89,39.977,0.01,10,14.18495028,36.46985474
2,35,2.89,40.03,0.01,10,14.20718917,36.46802865
2,35,2.89,40.02,0.02,10,14.2294225,36.47446098
2,35,2.89,40.048,0.02,10,14.25167139,36.47829399
2,35,2.89,40.023,0.02,10,14.27390639,36.48634492
2,35,2.89,40.036,0.01,10,14.30726972,36.49108048
2,35,2.89,39.97,0.02,10,14.32947528,36.4930607
2,35,2.89,40.08,0.02,10,14.35174194,36.50306357
2,35,2.89,40.027,0.01,10,14.37397917,36.50590858
2,35,2.89,40.027,0.02,10,14.39621639,36.51106454
2,35,2.89,40.004,0.01,10,14.41844083,36.51957132
2,35,2.89,40.043,0.02,10,14.44068694,36.5220215
2,35,2.89,40.009,0.01,10,14.46291417,36.52787742
2,35,2.89,40.066,0.02,10,14.48517306,36.52708397
2,35,2.89,39.986,0.01,10,14.5073875,36.53223763
2,35,2.89,40.027,0.02,10,14.52962472,36.53514139
2,35,2.89,40.032,0.02,10,14.56298472,36.54446602
2,35,2.89,40.025,0.01,10,14.58522083,36.54746972
2,35,2.89,39.981,0.02,10,14.6074325,36.54911155
2,35,2.89,40.018,0.02,10,14.62966472,36.54702607
2,35,2.89,39.995,0.02,10,14.65188417,36.55683518
2,35,2.88,39.975,0.01,10,14.6740925,36.56373636
2,35,2.89,39.981,0.01,10,14.69630417,36.5673458
2,35,2.88,40.023,0.01,10,14.71853917,36.55981063
2,35,2.88,40.041,0.01,10,14.74078417,36.57489738
2,35,2.89,40.025,0.01,10,14.76302028,36.5746521
2,35,2.88,40.027,0.02,10,14.7852575,36.57813643
2,35,2.88,40.034,0.02,10,14.81861917,36.58697242
2,35,2.88,40.055,0.01,10,14.84087194,36.59200667
2,35,2.88,39.956,0.01,10,14.86306972,36.59478417
2,35,2.88,40.002,0.02,10,14.88529306,36.6033085
2,35,2.88,39.986,0.01,10,14.9075075,36.61059609
2,35,2.88,40.009,0.01,10,14.92973472,36.61918106
2,35,2.88,40.016,0.02,10,14.95196583,36.61460687
2,35,2.88,40.014,0.01,10,14.97419583,36.62318917
2,35,2.88,40.009,0.02,10,14.99642306,36.63306693
2,35,2.88,40.032,0.02,10,15.01866306,36.63373834
2,35,2.88,39.963,0.01,10,15.05196556,36.62820893
2,35,2.88,40.004,0.01,10,15.07419,36.63697778
2,35,2.87,39.97,0.02,10,15.09639556,36.64426688
2,35,2.87,40.032,0.01,10,15.11863556,36.64252281
2,35,2.88,40.007,0.01,10,15.14086167,36.65424728
2,35,2.87,40.036,0.02,10,15.16310389,36.64901848
2,35,2.87,40.027,0.01,10,15.18534111,36.66216812
2,35,2.87,40.034,0.01,10,15.20758222,36.65964852
2,35,2.87,39.97,0.01,10,15.22978778,36.66247828
2,35,2.87,40.05,0.01,10,15.25203778,36.66184998
2,35,2.87,39.972,0.02,10,15.27424444,36.67530747
2,35,2.87,40.011,0.02,10,15.30758694,36.67786673
2,35,2.87,39.97,0.02,10,15.3297925,36.67361489
2,35,2.87,39.988,0.01,10,15.35200806,36.67929536
